id,exercise_name,category_name,primary_muscle_name,secondary_muscle_name,difficulty,equipment_name,exercise_type,sets,seconds_per_set,repetitions_per_set,rest_between_set,video_url_male,thumbnail_male,primary_joint_name,visible_for,exercise_intensity,intensity_value,distance,speed,met_id,gif_url,created_by,updated_by,created_by_type,updated_by_type,is_deleted
21411,Full knee lift,strength,Quads,,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0281.mp4,https://uploads.fitnfi.com/exercises/thumbnails/508e19bed8442d463ac7e079db1d272bafab.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
19978,"Plank one leg, right - VP",strength,All Abs,"Glutes, Lower Back",Intermediate,Vibration training,time_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0226.mp4,https://uploads.fitnfi.com/exercises/thumbnails/e116f1c9d81951febec9a208ef014137e854.png,"Core,Spine",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
21413,"Hip airplane straight, right",strength,Glutes,"Hamstrings, Lower Back",Intermediate,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0314.mp4,https://uploads.fitnfi.com/exercises/thumbnails/adce951d4c16a23b852b14c2deeb4025790e.png,Hip,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
19979,"Plank one leg, left - VP",strength,All Abs,"Glutes, Lower Back",Intermediate,Vibration training,time_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0226m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/da14e69d00f57eda9fe86b337eae248898fa.png,"Core,Spine",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
21414,Knee lift lunge rotation,strength,"Quads, Obliques","Glutes, Hamstrings",Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0285.mp4,https://uploads.fitnfi.com/exercises/thumbnails/162513c005f098068623c49fc83889c04f20.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
19992,High row - Pulley,strength,Upper Back,"Lats, Biceps, Back Shoulders",Beginner,Pulley,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0215.mp4,https://uploads.fitnfi.com/exercises/thumbnails/d2df102dd963639da4fd17080f6c7829b8a7.png,Shoulder,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
21416,"Knee lift reverse lunge airplane, left",strength,"Quads, Lower Back","Glutes, Hamstrings",Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0287.mp4,https://uploads.fitnfi.com/exercises/thumbnails/6bd74227ec43fd67d614416b62c0d00cabb9.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
20267,"Lunge, alternated - Trap Bar",strength,"Quads, Glutes",,Beginner,Barbell,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0194.mp4,https://uploads.fitnfi.com/exercises/thumbnails/31a25d2c6e56fab6fd30ad23a8f73995e5ff.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
22195,Knee lift,strength,Quads,,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0280.mp4,https://uploads.fitnfi.com/exercises/thumbnails/61f54689e7184ae9f3c3c2b4f2dfe6c6b5fb.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
20268,"Lunge, right - Trap Bar",strength,"Quads, Glutes",,Beginner,Barbell,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0195.mp4,https://uploads.fitnfi.com/exercises/thumbnails/47d830bc33a53420738b6a4e57b112f4e8fd.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
22467,Swimming,cardio,Cardiovascular System,,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_swimming.mp4,https://uploads.fitnfi.com/exercises/thumbnails/4620430de7db07580b7a260e1429d818468f.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
20269,Push-up crucifix,strength,Chest,Triceps,Advanced,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0220.mp4,https://uploads.fitnfi.com/exercises/thumbnails/756e55becf440a0961ec8ef9f873fbed6679.png,Shoulder,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
22865,Hip airplane forward,strength,Glutes,"Hamstrings, Lower Back",Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0316.mp4,https://uploads.fitnfi.com/exercises/thumbnails/f21da3573c2ab4d43eb7b1e25552738fef8a.png,Hip,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
20271,Ali shuffle punch,strength,"Quads, Chest","Glutes, Hamstrings, Triceps",Beginner,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0239.mp4,https://uploads.fitnfi.com/exercises/thumbnails/12361bc8c577789880619ef90f7c349fbcb1.png,"Hip,Knee,Shoulder",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
22866,Hip airplane forward extended,strength,Glutes,"Hamstrings, Lower Back",Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0317.mp4,https://uploads.fitnfi.com/exercises/thumbnails/63e04961927fa2ab2b981132e9614ccf2ea2.png,Hip,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
20272,Push-up diamond,strength,Chest,Triceps,Intermediate,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0191.mp4,https://uploads.fitnfi.com/exercises/thumbnails/4d763c14c871cbc6060c5face05da6f76d9e.png,Shoulder,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
22867,Hip airplane reverse extended,strength,Glutes,"Hamstrings, Lower Back, Calves",Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0319.mp4,https://uploads.fitnfi.com/exercises/thumbnails/d4257a3b781ba80c547c5c03679fe4fce87b.png,Hip,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
20273,Push-up - VP,cardio,Chest,Triceps,Beginner,Vibration training,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0186.mp4,https://uploads.fitnfi.com/exercises/thumbnails/9644943d1601523f56d5c716e5d5f6be1b5e.png,Shoulder,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
22869,Sumo squat stretch,strength,Quads,"Glutes, Hamstrings, Lower Back",Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0321.mp4,https://uploads.fitnfi.com/exercises/thumbnails/0c5a956f4858bbbe9aa93ab7dca49f9534d2.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
20275,Push-up drop,strength,Chest,"Front Shoulders, Triceps",Advanced,Box / step,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0209.mp4,https://uploads.fitnfi.com/exercises/thumbnails/4e57cc4e39dfd9cc8f7a60c0e5ab5f4b9856.png,Shoulder,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
22870,"One arm overhead walk, left - SB",strength,Glutes,,Intermediate,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0330.mp4,https://uploads.fitnfi.com/exercises/thumbnails/6a1d55bc95956f61cbf9173a6dfee007fe01.png,Hip,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
20276,Squat rotated bear hug - SB,strength,"Quads, Obliques",,Intermediate,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0190.mp4,https://uploads.fitnfi.com/exercises/thumbnails/6ea052d445e0ae79dc3882da97492a152c9a.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
22872,"Front lunge zercher grip, alternated  - SB",strength,"Quads, Glutes",,Intermediate,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0331a.mp4,https://uploads.fitnfi.com/exercises/thumbnails/0f1e5afc2d5dc5e6877715176242f07bf555.png,"Fingers,Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
20277,Lunge walk - Trap Bar,strength,"Quads, Glutes",,Intermediate,Barbell,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0193.mp4,https://uploads.fitnfi.com/exercises/thumbnails/24baed68fccc3b0dd7436666023b1e4248ef.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
22873,"Reverse lunge zercher grip, alternated - SB",strength,"Quads, Glutes",,Novice,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0332a.mp4,https://uploads.fitnfi.com/exercises/thumbnails/8c6acc3f8e66f3aee9683bac82d1770dc8b5.png,"Fingers,Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
20289,"Lunge, left - Trap Bar",strength,"Quads, Glutes",,Beginner,Barbell,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0195m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/b180690d83516f675173c5918c2d20d094e2.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
22874,Stiff legged deadlift  - SBs,strength,Lower Back,"Glutes, Hamstrings",Beginner,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0337.mp4,https://uploads.fitnfi.com/exercises/thumbnails/b5fe152869f3bd2ae46badd9dca00a29a90c.png,"Core,Hip,Spine",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
20529,Push-up clap incline,strength,Chest,Triceps,Intermediate,Box / step,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0203.mp4,https://uploads.fitnfi.com/exercises/thumbnails/83e9429a2a36d29cd8477ab6480d4d3e2612.png,Shoulder,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
22875,Deadlift - SBS,strength,Lower Back,Glutes,Intermediate,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0340.mp4,https://uploads.fitnfi.com/exercises/thumbnails/028049b6b0f32df3aa130b2dd647205a69cd.png,"Core,Hip,Spine",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
20538,"One hand deadlift, alternated - SB",strength,Lower Back,,Intermediate,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0222.mp4,https://uploads.fitnfi.com/exercises/thumbnails/d632e4461b21f24490302d7b3aba560961de.png,"Core,Hip,Spine",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
22876,"Split squat, left - SBS",strength,"Quads, Glutes",,Intermediate,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0338.mp4,https://uploads.fitnfi.com/exercises/thumbnails/cf01e20cbe37cfc6a0797aa77192dbffca4c.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
20543,Deadlift zercher grip - SB,strength,Lower Back,"Quads, Glutes",Intermediate,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0227.mp4,https://uploads.fitnfi.com/exercises/thumbnails/039eaaa90ff34c89a968e248660beaede979.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
22877,"Split squat, left - SB",strength,"Quads, Glutes",,Intermediate,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0339.mp4,https://uploads.fitnfi.com/exercises/thumbnails/8a1d4b35e07129af8bcaf7c7c6769b2163db.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
21376,"Front lunge zercher grip, left - SB",strength,"Quads, Glutes",Legs,Intermediate,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0331m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/8e71b115deafccce27c082a06cfb844d2da0.png,"Fingers,Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
22878,Bent-over row - SB,strength,Upper Back,"Biceps, Back Shoulders, Lats",Intermediate,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/id0341.mp4,https://uploads.fitnfi.com/exercises/thumbnails/f967dc7eaa315a3c86744a6c2c2e2f69c8f2.png,Shoulder,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
21379,Leg cradle forward,strength,Adductor,,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0292.mp4,https://uploads.fitnfi.com/exercises/thumbnails/4d47d91cbd3cb9dd83813037fcf7a44d1f27.png,Hip,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
22879,"One arm row, left - SB",strength,Upper Back,"Biceps, Back Shoulders, Lats",Intermediate,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0342.mp4,https://uploads.fitnfi.com/exercises/thumbnails/070e38b241d1496c1177f3cf76f8895e5e82.png,Shoulder,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
21380,Drop squat - MRB,strength,"Quads, Glutes",,Novice,Resistance band,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0261.mp4,https://uploads.fitnfi.com/exercises/thumbnails/19191621371aae8f2f91018d3a2d02ac8ede.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
22880,Front press - SB,strength,Shoulders,Triceps,Beginner,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0343.mp4,https://uploads.fitnfi.com/exercises/thumbnails/f0b2b354646f840c726f3c2d4b4e6056f4d3.png,Shoulder,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
21381,"One leg drop squat, right - MRB",strength,Quads,,Novice,Resistance band,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0262.mp4,https://uploads.fitnfi.com/exercises/thumbnails/ddf865419b74cacf17aef81f72f756b61352.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
22881,"Bowling squat zercher, left - SB",strength,Quads,,Intermediate,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0356.mp4,https://uploads.fitnfi.com/exercises/thumbnails/4216303990a211e7705c1191ad1060d923c3.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
21382,"Hip airplane straight, alternated",strength,Glutes,"Hamstrings, Lower Back",Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0314a.mp4,https://uploads.fitnfi.com/exercises/thumbnails/9922761ff9ec120d778c3d08b8e55feadf49.png,Hip,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
22882,"Bowling squat shouldered, left - SB",strength,Quads,,Intermediate,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0357.mp4,https://uploads.fitnfi.com/exercises/thumbnails/b47fbca8b250c08539837f2c163dcd2b2949.png,"Hip,Knee,Shoulder",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
21384,Hip airplane reverse,strength,Glutes,"Hamstrings, Lower Back",Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0318.mp4,https://uploads.fitnfi.com/exercises/thumbnails/36378a3286ef5ee60d9c44012621dad63e7b.png,Hip,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
22883,"Bowling squat overhead, right - SB",strength,Quads,,Expert,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0358m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/9d6cebc2254467564b5a654da40d6e58f6ac.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
21392,Lunge walk press rotation - MB,strength,Quads,"Chest, All Abs",Novice,Medicineball,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0294.mp4,https://uploads.fitnfi.com/exercises/thumbnails/0d56a252c7443e3472cdb15e3c7ee3cf6fea.png,"Hip,Knee,Shoulder",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
22884,"Snatch, left - SB",strength,"Shoulders, Quads, Glutes, Lower Back",All Abs,Advanced,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0344.mp4,https://uploads.fitnfi.com/exercises/thumbnails/c799e2e755b65bf7ec8003602c7e1081e69a.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
21396,Drop squat forward,strength,Quads,"Glutes, Hamstrings, Lower Back",Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0272.mp4,https://uploads.fitnfi.com/exercises/thumbnails/39190ed3a580b701cf41c8411fa7d217c1f2.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
22889,"Standing shoulder press, alternated - SB",strength,Shoulders,Triceps,Beginner,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0347.mp4,https://uploads.fitnfi.com/exercises/thumbnails/f85a68505a2e65c58920294ce9bf8ed2e752.png,Shoulder,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
21399,Trippling,strength,Quads,"Glutes, Hamstrings",Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0275.mp4,https://uploads.fitnfi.com/exercises/thumbnails/8431500e9cc3e2c9ac1610718834aa241538.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
22890,"Shoulder press kneeled, alternated - SB",strength,Shoulders,"Quads, Glutes",Beginner,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0346.mp4,https://uploads.fitnfi.com/exercises/thumbnails/16c19d74e3003406465186bba9df010eb2a2.png,Shoulder,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
21400,Trippling arms up,strength,Quads,"Glutes, Hamstrings",Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0276.mp4,https://uploads.fitnfi.com/exercises/thumbnails/0ebc98834ddf27d7ef8ca90ae0e6188a39f1.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
22957,"Knee lift reverse lunge airplane, right",strength,"Quads, Lower Back","Glutes, Hamstrings",Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0287m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/c01bacad408ba305ff5e449f51d4673130a4.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
21401,Trippling sideways hands on hip,strength,Quads,"Glutes, Hamstrings",Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0277.mp4,https://uploads.fitnfi.com/exercises/thumbnails/8c8ca67812b86e22335cbed6f7069ecec858.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
22958,"One arm overhead walk, right - SB",strength,Glutes,,Intermediate,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0330m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/e18a52991eea99aa6ffda7c6a7d4fd39658e.png,Hip,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
21402,Trippling sideways,strength,Quads,"Glutes, Adductor",Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0278.mp4,https://uploads.fitnfi.com/exercises/thumbnails/47b7c4a59d9e248174ff540471d1cca610fa.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
22959,"Split squat, right - SBS",strength,"Quads, Glutes",,Novice,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0338m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/b72b0e6e8442396242241dc780a759364696.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
21403,Trippling sideways arms up,strength,Quads,"Glutes, Adductor",Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0279.mp4,https://uploads.fitnfi.com/exercises/thumbnails/82164f8cfcbac9cf249abf2889a9d371a5a7.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
22960,"Split squat, right- SB",strength,"Quads, Glutes",,Beginner,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0339m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/4e0fe6089e60554157090004fd1df45c40c2.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
21404,"Bowling air squat, left",strength,Quads,"Glutes, Adductor, Hamstrings, Lower Back",Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0290.mp4,https://uploads.fitnfi.com/exercises/thumbnails/eff5aa97aff063d0cc9f349e0feb6893503e.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
22961,"One arm row, right - SB",strength,Upper Back,"Biceps, Back Shoulders, Lats",Intermediate,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0342m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/e49888804ffee95452130a68efd38ed5da23.png,Shoulder,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
21405,Knee lift lunge lateral stretch,strength,Quads,"Glutes, Hamstrings",Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0283.mp4,https://uploads.fitnfi.com/exercises/thumbnails/e976d99e20cfd8bb64e690c20962a8af11a9.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
22962,"Bowling squat zercher, right - SB",strength,Quads,,Intermediate,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0356m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/5ff63248f252592ccc7ba8b4eb42ad846f96.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
